,term,variable,value,p,padj
617,KEGG_MM_FATTY_ACID_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
618,KEGG_MM_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
619,KEGG_MM_STEROID_BIOSYNTHESIS,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
620,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
621,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
622,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
623,KEGG_MM_PURINE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,0.5163282918966914,0.5163282918966914,0.5334316665657692
624,KEGG_MM_CAFFEINE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
625,KEGG_MM_PYRIMIDINE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
626,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
627,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
628,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,0.14782893229000785,0.14782893229000785,0.1532045298278263
629,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
630,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
631,KEGG_MM_LYSINE_BIOSYNTHESIS,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
632,KEGG_MM_LYSINE_DEGRADATION,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
633,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
634,KEGG_MM_HISTIDINE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
635,KEGG_MM_TYROSINE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
636,KEGG_MM_PHENYLALANINE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
637,KEGG_MM_TRYPTOPHAN_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
638,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
639,KEGG_MM_BETA-ALANINE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
640,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
641,KEGG_MM_SELENOCOMPOUND_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
642,KEGG_MM_CYANOAMINO_ACID_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
643,KEGG_MM_D-GLUTAMINE_AND_D-GLUTAMATE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
644,KEGG_MM_D-ARGININE_AND_D-ORNITHINE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
645,KEGG_MM_GLUTATHIONE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,0.17699540178883758,0.17699540178883758,0.18412422854433513
646,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
647,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
648,KEGG_MM_OTHER_GLYCAN_DEGRADATION,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
649,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
650,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
651,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
652,KEGG_MM_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
653,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
654,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_DERMATAN_SULFATE,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
655,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
656,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
657,KEGG_MM_GLYCEROLIPID_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
658,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,0.24304202231846345,0.24304202231846345,0.30999109791081797
659,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
660,KEGG_MM_ETHER_LIPID_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
661,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
662,KEGG_MM_LINOLEIC_ACID_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
663,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
664,KEGG_MM_SPHINGOLIPID_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
665,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_NEOLACTO_SERIES,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
666,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
667,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,5BH_diffexpr-nonnaive-cluster9,0.07360954883862013,0.07360954883862013,0.09454280048969625
668,KEGG_MM_PYRUVATE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,0.18838459299857296,0.18838459299857296,0.2421459815137178
669,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
670,KEGG_MM_PROPANOATE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,0.153742559456482,0.153742559456482,0.19459146307929917
671,KEGG_MM_BUTANOATE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
672,KEGG_MM_THIAMINE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
673,KEGG_MM_RIBOFLAVIN_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
674,KEGG_MM_VITAMIN_B6_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
675,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
676,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
677,KEGG_MM_BIOTIN_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
678,KEGG_MM_LIPOIC_ACID_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
679,KEGG_MM_FOLATE_BIOSYNTHESIS,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
680,KEGG_MM_RETINOL_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
681,KEGG_MM_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
682,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
683,KEGG_MM_SULFUR_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
684,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
685,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,5BH_diffexpr-nonnaive-cluster9,0.0864073129142674,0.0864073129142674,0.108287557427812
686,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
687,KEGG_MM_METABOLIC_PATHWAYS,5BH_diffexpr-nonnaive-cluster9,0.713098283680399,0.713098283680399,0.8950276863505692
688,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
689,KEGG_MM_RNA_DEGRADATION,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
690,KEGG_MM_HIF-1_SIGNALING_PATHWAY,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
691,KEGG_MM_MTOR_SIGNALING_PATHWAY,5BH_diffexpr-nonnaive-cluster9,0.27912772041210293,0.27912772041210293,0.3514075566193497
692,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,5BH_diffexpr-nonnaive-cluster9,0.645129170323656,0.645129170323656,0.8128037488910086
693,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
694,KEGG_MM_INSULIN_SIGNALING_PATHWAY,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
695,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,5BH_diffexpr-nonnaive-cluster9,1.0,1.0,1.0
696,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
697,KEGG_MM_CITRATE_CYCLE,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
698,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
699,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
700,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
701,KEGG_MM_GALACTOSE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
702,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
703,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
704,KEGG_MM_FATTY_ACID_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
705,KEGG_MM_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
706,KEGG_MM_STEROID_BIOSYNTHESIS,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
707,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
708,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
709,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
710,KEGG_MM_PURINE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
711,KEGG_MM_CAFFEINE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
712,KEGG_MM_PYRIMIDINE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
713,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
714,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
715,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
716,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
717,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
718,KEGG_MM_LYSINE_BIOSYNTHESIS,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
719,KEGG_MM_LYSINE_DEGRADATION,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
720,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
721,KEGG_MM_HISTIDINE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
722,KEGG_MM_TYROSINE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
723,KEGG_MM_PHENYLALANINE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
724,KEGG_MM_TRYPTOPHAN_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
725,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
726,KEGG_MM_BETA-ALANINE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
727,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
728,KEGG_MM_SELENOCOMPOUND_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
729,KEGG_MM_CYANOAMINO_ACID_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
730,KEGG_MM_D-GLUTAMINE_AND_D-GLUTAMATE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
731,KEGG_MM_D-ARGININE_AND_D-ORNITHINE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
732,KEGG_MM_GLUTATHIONE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
733,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
734,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
735,KEGG_MM_OTHER_GLYCAN_DEGRADATION,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
736,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
737,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
738,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
739,KEGG_MM_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
740,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
741,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_DERMATAN_SULFATE,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
742,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
743,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
744,KEGG_MM_GLYCEROLIPID_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
745,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
746,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
747,KEGG_MM_ETHER_LIPID_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
748,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
749,KEGG_MM_LINOLEIC_ACID_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
750,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
751,KEGG_MM_SPHINGOLIPID_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
752,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_NEOLACTO_SERIES,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
753,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
754,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
755,KEGG_MM_PYRUVATE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
756,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
757,KEGG_MM_PROPANOATE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
758,KEGG_MM_BUTANOATE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
759,KEGG_MM_THIAMINE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
760,KEGG_MM_RIBOFLAVIN_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
761,KEGG_MM_VITAMIN_B6_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
762,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
763,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
764,KEGG_MM_BIOTIN_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
765,KEGG_MM_LIPOIC_ACID_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
766,KEGG_MM_FOLATE_BIOSYNTHESIS,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
767,KEGG_MM_RETINOL_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
768,KEGG_MM_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
769,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
770,KEGG_MM_SULFUR_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
771,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
772,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
773,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
774,KEGG_MM_METABOLIC_PATHWAYS,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
775,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
776,KEGG_MM_RNA_DEGRADATION,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
777,KEGG_MM_HIF-1_SIGNALING_PATHWAY,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
778,KEGG_MM_MTOR_SIGNALING_PATHWAY,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
779,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
780,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
781,KEGG_MM_INSULIN_SIGNALING_PATHWAY,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
782,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,5BI_diffexpr-nonnaive-cluster10,1.0,1.0,1.0
783,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
784,KEGG_MM_CITRATE_CYCLE,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
785,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
786,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
787,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
788,KEGG_MM_GALACTOSE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
789,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
790,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
791,KEGG_MM_FATTY_ACID_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
792,KEGG_MM_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
793,KEGG_MM_STEROID_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
794,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
795,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
796,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
797,KEGG_MM_PURINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
798,KEGG_MM_CAFFEINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
799,KEGG_MM_PYRIMIDINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
800,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
801,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
802,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
803,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
804,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
805,KEGG_MM_LYSINE_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
806,KEGG_MM_LYSINE_DEGRADATION,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
807,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
808,KEGG_MM_HISTIDINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
809,KEGG_MM_TYROSINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
810,KEGG_MM_PHENYLALANINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
811,KEGG_MM_TRYPTOPHAN_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
812,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
813,KEGG_MM_BETA-ALANINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
814,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
815,KEGG_MM_SELENOCOMPOUND_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
816,KEGG_MM_CYANOAMINO_ACID_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
817,KEGG_MM_D-GLUTAMINE_AND_D-GLUTAMATE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
818,KEGG_MM_D-ARGININE_AND_D-ORNITHINE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
819,KEGG_MM_GLUTATHIONE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
820,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
821,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
822,KEGG_MM_OTHER_GLYCAN_DEGRADATION,5BJ_diffexpr-nonnaive-cluster11,1.0,1.0,1.0
