,term,variable,value,p,padj
889,Hyaluronan metabolism,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
890,Fructose and mannose metabolism,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
891,C5-branched dibasic acid metabolism,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
892,Oxidative phosphorylation,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
893,N-glycan degradation,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
894,Nucleotide salvage pathway,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
895,Vitamin B2 metabolism,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
896,Butanoate metabolism,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
897,Vitamin C metabolism,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
898,Vitamin B6 metabolism,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
899,Taurine and hypotaurine metabolism,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
900,Phosphatidylinositol phosphate metabolism,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
901,"Transport, mitochondrial",5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
902,Nucleotide sugar metabolism,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
903,CoA synthesis,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
904,O-glycan synthesis,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
905,Ubiquinone synthesis,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
906,CoA catabolism,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
907,Citric acid cycle,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
908,"Transport, lysosomal",5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
909,Vitamin B12 metabolism,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
910,N-glycan synthesis,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
911,Thiamine metabolism,5BL_diffexpr-nonnaive-cluster13,1.0,1.0,1.0
912,Fatty acid oxidation,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
913,Nucleotide interconversion,5BM_diffexpr-nonnaive-cluster14,0.06672019367627148,0.06672019367627148,1.0
914,Keratan sulfate degradation,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
915,Sphingolipid metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
916,Tyrosine metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
917,Keratan sulfate synthesis,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
918,Steroid metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
919,Chondroitin synthesis,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
920,Tryptophan metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
921,Glycerophospholipid metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
922,Inositol phosphate metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
923,Folate metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
924,"Valine, leucine, and isoleucine metabolism",5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
925,Chondroitin sulfate degradation,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
926,Cholesterol metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
927,Arginine and Proline Metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
928,Fatty acid synthesis,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
929,"Glycine, serine, alanine and threonine metabolism",5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
930,Pyrimidine catabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
931,Blood group synthesis,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
932,Pyruvate metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
933,Aminosugar metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
934,Heparan sulfate degradation,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
935,Urea cycle,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
936,Purine catabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
937,Eicosanoid metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
938,Methionine and cysteine metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
939,Lysine metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
940,Starch and sucrose metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
941,Pentose phosphate pathway,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
942,NAD metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
943,Vitamin A metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
944,beta-Alanine metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
945,Triacylglycerol synthesis,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
946,Glyoxylate and dicarboxylate metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
947,Glutamate metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
948,Alanine and aspartate metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
949,Histidine metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
950,Selenoamino acid metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
951,Tetrahydrobiopterin metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
952,Glutathione metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
953,Propanoate metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
954,Biotin metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
955,Limonene and pinene degradation,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
956,Phenylalanine metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
957,ROS detoxification,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
958,Glycolysis/gluconeogenesis,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
959,Pyrimidine synthesis,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
960,Heme synthesis,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
961,Galactose metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
962,Purine synthesis,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
963,"Transport, extracellular",5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
964,Miscellaneous,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
965,Hyaluronan metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
966,Fructose and mannose metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
967,C5-branched dibasic acid metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
968,Oxidative phosphorylation,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
969,N-glycan degradation,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
970,Nucleotide salvage pathway,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
971,Vitamin B2 metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
972,Butanoate metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
973,Vitamin C metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
974,Vitamin B6 metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
975,Taurine and hypotaurine metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
976,Phosphatidylinositol phosphate metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
977,"Transport, mitochondrial",5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
978,Nucleotide sugar metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
979,CoA synthesis,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
980,O-glycan synthesis,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
981,Ubiquinone synthesis,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
982,CoA catabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
983,Citric acid cycle,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
984,"Transport, lysosomal",5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
985,Vitamin B12 metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
986,N-glycan synthesis,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
987,Thiamine metabolism,5BM_diffexpr-nonnaive-cluster14,1.0,1.0,1.0
988,Fatty acid oxidation,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
989,Nucleotide interconversion,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
990,Keratan sulfate degradation,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
991,Sphingolipid metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
992,Tyrosine metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
993,Keratan sulfate synthesis,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
994,Steroid metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
995,Chondroitin synthesis,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
996,Tryptophan metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
997,Glycerophospholipid metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
998,Inositol phosphate metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
999,Folate metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1000,"Valine, leucine, and isoleucine metabolism",5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1001,Chondroitin sulfate degradation,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1002,Cholesterol metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1003,Arginine and Proline Metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1004,Fatty acid synthesis,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1005,"Glycine, serine, alanine and threonine metabolism",5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1006,Pyrimidine catabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1007,Blood group synthesis,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1008,Pyruvate metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1009,Aminosugar metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1010,Heparan sulfate degradation,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1011,Urea cycle,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1012,Purine catabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1013,Eicosanoid metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1014,Methionine and cysteine metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1015,Lysine metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1016,Starch and sucrose metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1017,Pentose phosphate pathway,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1018,NAD metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1019,Vitamin A metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1020,beta-Alanine metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1021,Triacylglycerol synthesis,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1022,Glyoxylate and dicarboxylate metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1023,Glutamate metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1024,Alanine and aspartate metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1025,Histidine metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1026,Selenoamino acid metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1027,Tetrahydrobiopterin metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1028,Glutathione metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1029,Propanoate metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1030,Biotin metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1031,Limonene and pinene degradation,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1032,Phenylalanine metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1033,ROS detoxification,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1034,Glycolysis/gluconeogenesis,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1035,Pyrimidine synthesis,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1036,Heme synthesis,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1037,Galactose metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1038,Purine synthesis,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1039,"Transport, extracellular",5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1040,Miscellaneous,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1041,Hyaluronan metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1042,Fructose and mannose metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1043,C5-branched dibasic acid metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1044,Oxidative phosphorylation,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1045,N-glycan degradation,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1046,Nucleotide salvage pathway,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1047,Vitamin B2 metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1048,Butanoate metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1049,Vitamin C metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1050,Vitamin B6 metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1051,Taurine and hypotaurine metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1052,Phosphatidylinositol phosphate metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1053,"Transport, mitochondrial",5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1054,Nucleotide sugar metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1055,CoA synthesis,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1056,O-glycan synthesis,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1057,Ubiquinone synthesis,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1058,CoA catabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1059,Citric acid cycle,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1060,"Transport, lysosomal",5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1061,Vitamin B12 metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1062,N-glycan synthesis,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1063,Thiamine metabolism,5BN_diffexpr-nonnaive-cluster15,1.0,1.0,1.0
1064,Fatty acid oxidation,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1065,Nucleotide interconversion,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1066,Keratan sulfate degradation,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1067,Sphingolipid metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1068,Tyrosine metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1069,Keratan sulfate synthesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1070,Steroid metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1071,Chondroitin synthesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1072,Tryptophan metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1073,Glycerophospholipid metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1074,Inositol phosphate metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1075,Folate metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1076,"Valine, leucine, and isoleucine metabolism",5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1077,Chondroitin sulfate degradation,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1078,Cholesterol metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1079,Arginine and Proline Metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1080,Fatty acid synthesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1081,"Glycine, serine, alanine and threonine metabolism",5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1082,Pyrimidine catabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1083,Blood group synthesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1084,Pyruvate metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1085,Aminosugar metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1086,Heparan sulfate degradation,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1087,Urea cycle,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1088,Purine catabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1089,Eicosanoid metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1090,Methionine and cysteine metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1091,Lysine metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1092,Starch and sucrose metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1093,Pentose phosphate pathway,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1094,NAD metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1095,Vitamin A metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1096,beta-Alanine metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1097,Triacylglycerol synthesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1098,Glyoxylate and dicarboxylate metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1099,Glutamate metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1100,Alanine and aspartate metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1101,Histidine metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1102,Selenoamino acid metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1103,Tetrahydrobiopterin metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1104,Glutathione metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1105,Propanoate metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1106,Biotin metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1107,Limonene and pinene degradation,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1108,Phenylalanine metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1109,ROS detoxification,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1110,Glycolysis/gluconeogenesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1111,Pyrimidine synthesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1112,Heme synthesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1113,Galactose metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1114,Purine synthesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1115,"Transport, extracellular",5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1116,Miscellaneous,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1117,Hyaluronan metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1118,Fructose and mannose metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1119,C5-branched dibasic acid metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1120,Oxidative phosphorylation,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1121,N-glycan degradation,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1122,Nucleotide salvage pathway,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1123,Vitamin B2 metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1124,Butanoate metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1125,Vitamin C metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1126,Vitamin B6 metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1127,Taurine and hypotaurine metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1128,Phosphatidylinositol phosphate metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1129,"Transport, mitochondrial",5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1130,Nucleotide sugar metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1131,CoA synthesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1132,O-glycan synthesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1133,Ubiquinone synthesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1134,CoA catabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1135,Citric acid cycle,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1136,"Transport, lysosomal",5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1137,Vitamin B12 metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1138,N-glycan synthesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1139,Thiamine metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1140,Fatty acid oxidation,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1141,Nucleotide interconversion,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1142,Keratan sulfate degradation,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1143,Sphingolipid metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1144,Tyrosine metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1145,Keratan sulfate synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1146,Steroid metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1147,Chondroitin synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1148,Tryptophan metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1149,Glycerophospholipid metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1150,Inositol phosphate metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1151,Folate metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1152,"Valine, leucine, and isoleucine metabolism",5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1153,Chondroitin sulfate degradation,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1154,Cholesterol metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1155,Arginine and Proline Metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1156,Fatty acid synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1157,"Glycine, serine, alanine and threonine metabolism",5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1158,Pyrimidine catabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1159,Blood group synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1160,Pyruvate metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1161,Aminosugar metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1162,Heparan sulfate degradation,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1163,Urea cycle,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1164,Purine catabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1165,Eicosanoid metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1166,Methionine and cysteine metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1167,Lysine metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1168,Starch and sucrose metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1169,Pentose phosphate pathway,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1170,NAD metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1171,Vitamin A metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1172,beta-Alanine metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1173,Triacylglycerol synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1174,Glyoxylate and dicarboxylate metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1175,Glutamate metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1176,Alanine and aspartate metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1177,Histidine metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1178,Selenoamino acid metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1179,Tetrahydrobiopterin metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1180,Glutathione metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1181,Propanoate metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1182,Biotin metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
