,term,variable,value,p,padj
1907,KEGG_MM_RIBOFLAVIN_METABOLISM,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1908,KEGG_MM_SELENOCOMPOUND_METABOLISM,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1909,KEGG_MM_SPHINGOLIPID_METABOLISM,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1910,KEGG_MM_SPHINGOLIPID_SIGNALING_PATHWAY,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1911,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1912,KEGG_MM_STEROID_BIOSYNTHESIS,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1913,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1914,KEGG_MM_SULFUR_METABOLISM,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1915,KEGG_MM_TGF-BETA_SIGNALING_PATHWAY,5BO_diffexpr-nonnaive-cluster16,0.0810745887945507,0.0810745887945507,0.1778995677130204
1916,KEGG_MM_TNF_SIGNALING_PATHWAY,5BO_diffexpr-nonnaive-cluster16,0.1558394764278129,0.1558394764278129,0.3416480829378975
1917,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1918,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1919,KEGG_MM_THIAMINE_METABOLISM,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1920,KEGG_MM_THYROID_HORMONE_SIGNALING_PATHWAY,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1921,KEGG_MM_THYROID_HORMONE_SYNTHESIS,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1922,KEGG_MM_TOLL-LIKE_RECEPTOR_SIGNALING_PATHWAY,5BO_diffexpr-nonnaive-cluster16,0.007741864389876228,0.007741864389876228,0.01745658658655624
1923,KEGG_MM_TRYPTOPHAN_METABOLISM,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1924,KEGG_MM_TYROSINE_METABOLISM,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1925,KEGG_MM_UBIQUINONE_AND_OTHER_TERPENOID-QUINONE_BIOSYNTHESIS,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1926,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1927,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1928,KEGG_MM_VARIOUS_TYPES_OF_N-GLYCAN_BIOSYNTHESIS,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1929,KEGG_MM_VITAMIN_B6_METABOLISM,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1930,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1931,KEGG_MM_BETA-ALANINE_METABOLISM,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1932,KEGG_MM_CAMP_SIGNALING_PATHWAY,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1933,KEGG_MM_CGMP-PKG_SIGNALING_PATHWAY,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1934,KEGG_MM_MTOR_SIGNALING_PATHWAY,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1935,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1936,KEGG_MM_AGE-RAGE_SIGNALING_PATHWAY_IN_DIABETIC_COMPLICATIONS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1937,KEGG_MM_AMPK_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1938,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1939,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1940,KEGG_MM_ALDOSTERONE_SYNTHESIS_AND_SECRETION,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1941,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1942,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1943,KEGG_MM_APELIN_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1944,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1945,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1946,KEGG_MM_ARGININE_BIOSYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1947,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1948,KEGG_MM_BIOSYNTHESIS_OF_AMINO_ACIDS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1949,KEGG_MM_BIOSYNTHESIS_OF_COFACTORS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1950,KEGG_MM_BIOSYNTHESIS_OF_NUCLEOTIDE_SUGARS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1951,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1952,KEGG_MM_BIOTIN_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1953,KEGG_MM_BUTANOATE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1954,KEGG_MM_C-TYPE_LECTIN_RECEPTOR_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1955,KEGG_MM_CAFFEINE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1956,KEGG_MM_CARBON_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1957,KEGG_MM_CENTRAL_CARBON_METABOLISM_IN_CANCER,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1958,KEGG_MM_CHOLESTEROL_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1959,KEGG_MM_CHOLINE_METABOLISM_IN_CANCER,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1960,KEGG_MM_CITRATE_CYCLE_(TCA_CYCLE),5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1961,KEGG_MM_CORTISOL_SYNTHESIS_AND_SECRETION,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1962,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1963,KEGG_MM_D-AMINO_ACID_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1964,KEGG_MM_ESTROGEN_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1965,KEGG_MM_ETHER_LIPID_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1966,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1967,KEGG_MM_FATTY_ACID_DEGRADATION,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1968,KEGG_MM_FATTY_ACID_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1969,KEGG_MM_FOLATE_BIOSYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1970,KEGG_MM_FOXO_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,0.05429423626383822,0.05429423626383822,0.1362079560723311
1971,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1972,KEGG_MM_GALACTOSE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1973,KEGG_MM_GLUCAGON_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1974,KEGG_MM_GLUTATHIONE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1975,KEGG_MM_GLYCEROLIPID_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1976,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1977,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1978,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1979,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE_DERMATAN_SULFATE,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1980,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1981,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1982,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1983,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1984,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_AND_ISOGLOBO_SERIES,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1985,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1986,KEGG_MM_GLYCOSYLPHOSPHATIDYLINOSITOL_(GPI)-ANCHOR_BIOSYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1987,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1988,KEGG_MM_GROWTH_HORMONE_SYNTHESIS_SECRETION_AND_ACTION,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1989,KEGG_MM_HIF-1_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1990,KEGG_MM_HIPPO_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,0.24216756445886112,0.24216756445886112,0.5679930148216925
1991,KEGG_MM_HISTIDINE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1992,KEGG_MM_IL-17_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1993,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1994,KEGG_MM_INSULIN_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1995,KEGG_MM_JAK-STAT_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1996,KEGG_MM_LINOLEIC_ACID_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1997,KEGG_MM_LIPOIC_ACID_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1998,KEGG_MM_LONGEVITY_REGULATING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1999,KEGG_MM_LYSINE_DEGRADATION,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2000,KEGG_MM_MANNOSE_TYPE_O-GLYCAN_BIOSYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2001,KEGG_MM_METABOLIC_PATHWAYS,5BP_diffexpr-nonnaive-cluster17,0.9801618999462398,0.9801618999462398,1.0
2002,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2003,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2004,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2005,KEGG_MM_NF-KAPPA_B_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2006,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2007,KEGG_MM_NEOMYCIN_KANAMYCIN_AND_GENTAMICIN_BIOSYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2008,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,0.10005774448938796,0.10005774448938796,0.23949368334325186
2009,KEGG_MM_NITROGEN_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2010,KEGG_MM_NUCLEOTIDE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2011,KEGG_MM_OTHER_GLYCAN_DEGRADATION,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2012,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2013,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2014,KEGG_MM_OXYTOCIN_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2015,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,0.4801812168690365,0.4801812168690365,0.9631130626399413
2016,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2017,KEGG_MM_PARATHYROID_HORMONE_SYNTHESIS_SECRETION_AND_ACTION,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2018,KEGG_MM_PATHWAYS_OF_NEURODEGENERATION_MULTIPLE_DISEASES,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2019,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2020,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2021,KEGG_MM_PHENYLALANINE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2022,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2023,KEGG_MM_PHOSPHOLIPASE_D_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2024,KEGG_MM_PHOSPHONATE_AND_PHOSPHINATE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2025,KEGG_MM_PORPHYRIN_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2026,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2027,KEGG_MM_PROLACTIN_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2028,KEGG_MM_PROPANOATE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2029,KEGG_MM_PURINE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2030,KEGG_MM_PYRIMIDINE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2031,KEGG_MM_PYRUVATE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2032,KEGG_MM_RNA_DEGRADATION,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2033,KEGG_MM_RAP1_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,0.30321139088582105,0.30321139088582105,0.6182788012155968
2034,KEGG_MM_RAS_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2035,KEGG_MM_RETINOL_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2036,KEGG_MM_RIBOFLAVIN_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2037,KEGG_MM_SELENOCOMPOUND_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2038,KEGG_MM_SPHINGOLIPID_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2039,KEGG_MM_SPHINGOLIPID_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2040,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2041,KEGG_MM_STEROID_BIOSYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2042,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2043,KEGG_MM_SULFUR_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2044,KEGG_MM_TGF-BETA_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2045,KEGG_MM_TNF_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2046,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2047,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2048,KEGG_MM_THIAMINE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2049,KEGG_MM_THYROID_HORMONE_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2050,KEGG_MM_THYROID_HORMONE_SYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2051,KEGG_MM_TOLL-LIKE_RECEPTOR_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2052,KEGG_MM_TRYPTOPHAN_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2053,KEGG_MM_TYROSINE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2054,KEGG_MM_UBIQUINONE_AND_OTHER_TERPENOID-QUINONE_BIOSYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2055,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2056,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2057,KEGG_MM_VARIOUS_TYPES_OF_N-GLYCAN_BIOSYNTHESIS,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2058,KEGG_MM_VITAMIN_B6_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2059,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2060,KEGG_MM_BETA-ALANINE_METABOLISM,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2061,KEGG_MM_CAMP_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2062,KEGG_MM_CGMP-PKG_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
2063,KEGG_MM_MTOR_SIGNALING_PATHWAY,5BP_diffexpr-nonnaive-cluster17,0.34509067360932416,0.34509067360932416,0.6602788766717046
2064,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2065,KEGG_MM_AGE-RAGE_SIGNALING_PATHWAY_IN_DIABETIC_COMPLICATIONS,5BQ_diffexpr-nonnaive-cluster18,0.01928642792248562,0.01928642792248562,0.03739797059969324
2066,KEGG_MM_AMPK_SIGNALING_PATHWAY,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2067,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,5BQ_diffexpr-nonnaive-cluster18,0.07685930627081507,0.07685930627081507,0.14927270972247839
2068,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2069,KEGG_MM_ALDOSTERONE_SYNTHESIS_AND_SECRETION,5BQ_diffexpr-nonnaive-cluster18,0.012187486033116408,0.012187486033116408,0.023954713927159837
2070,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2071,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2072,KEGG_MM_APELIN_SIGNALING_PATHWAY,5BQ_diffexpr-nonnaive-cluster18,0.188761832337234,0.188761832337234,0.37012420084684844
2073,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2074,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2075,KEGG_MM_ARGININE_BIOSYNTHESIS,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2076,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2077,KEGG_MM_BIOSYNTHESIS_OF_AMINO_ACIDS,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2078,KEGG_MM_BIOSYNTHESIS_OF_COFACTORS,5BQ_diffexpr-nonnaive-cluster18,0.6701924299983122,0.6701924299983122,1.0
2079,KEGG_MM_BIOSYNTHESIS_OF_NUCLEOTIDE_SUGARS,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2080,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2081,KEGG_MM_BIOTIN_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2082,KEGG_MM_BUTANOATE_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2083,KEGG_MM_C-TYPE_LECTIN_RECEPTOR_SIGNALING_PATHWAY,5BQ_diffexpr-nonnaive-cluster18,0.03759865056523684,0.03759865056523684,0.07679524377949624
2084,KEGG_MM_CAFFEINE_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2085,KEGG_MM_CARBON_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2086,KEGG_MM_CENTRAL_CARBON_METABOLISM_IN_CANCER,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2087,KEGG_MM_CHOLESTEROL_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2088,KEGG_MM_CHOLINE_METABOLISM_IN_CANCER,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2089,KEGG_MM_CITRATE_CYCLE_(TCA_CYCLE),5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2090,KEGG_MM_CORTISOL_SYNTHESIS_AND_SECRETION,5BQ_diffexpr-nonnaive-cluster18,0.029221147848514883,0.029221147848514883,0.062496538723132614
2091,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2092,KEGG_MM_D-AMINO_ACID_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2093,KEGG_MM_ESTROGEN_SIGNALING_PATHWAY,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2094,KEGG_MM_ETHER_LIPID_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2095,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2096,KEGG_MM_FATTY_ACID_DEGRADATION,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2097,KEGG_MM_FATTY_ACID_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2098,KEGG_MM_FOLATE_BIOSYNTHESIS,5BQ_diffexpr-nonnaive-cluster18,0.1650129446531855,0.1650129446531855,0.3504737671966704
2099,KEGG_MM_FOXO_SIGNALING_PATHWAY,5BQ_diffexpr-nonnaive-cluster18,0.2505244222314134,0.2505244222314134,0.5316323453586098
2100,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2101,KEGG_MM_GALACTOSE_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2102,KEGG_MM_GLUCAGON_SIGNALING_PATHWAY,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2103,KEGG_MM_GLUTATHIONE_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2104,KEGG_MM_GLYCEROLIPID_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2105,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2106,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
2107,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
