,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
r0022_pos,14595.0,9.090531843037451e-09,0.4175105901473078,2.758759973127508e-07,r0022,glutathione:NAD+ oxidoreductase Glutamate metabolism EC:1.8.1.7,"1.00 * Nicotinamide adenine dinucleotide [m] + 2.00 * Reduced glutathione [m] --> 1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * Oxidized glutathione [m]
GSR",GSR,Glutathione metabolism,1.8.1.7,0.0
r0027_neg,14115.0,3.8938682795054466e-07,0.3452011024913059,5.359745690127044e-06,r0027,NADPH:CoA-glutathione oxidoreductase EC:1.8.1.9,"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 2.00 * L-cysteine [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * L-cystine [c]
TXNRD1; TXNRD2",TXNRD1; TXNRD2,Methionine and cysteine metabolism,1.8.1.9,0.0
r0027_pos,13681.0,7.979019789444332e-06,0.2968566659450292,6.519268348478042e-05,r0027,NADPH:CoA-glutathione oxidoreductase EC:1.8.1.9,"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 2.00 * L-cysteine [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * L-cystine [c]
TXNRD1; TXNRD2",TXNRD1; TXNRD2,Methionine and cysteine metabolism,1.8.1.9,0.0
r0028_pos,13601.0,1.339127244440837e-05,0.3774956467243439,0.00010307074793262626,r0028,ATP pyrophosphohydrolase Purine metabolism EC:3.6.1.5,"1.00 * Water [c] + 1.00 * ADP [c] --> 1.00 * proton [c] + 1.00 * hydrogenphosphate [c] + 1.00 * AMP [c]
ENTPD1; ENTPD3; ENTPD8",ENTPD1; ENTPD3; ENTPD8,Purine catabolism,3.6.1.5,0.0
r0034_pos,8108.0,0.0008245965407157599,-0.3614446931337861,0.003548382008090167,r0034,"Carbon-dioxide:ammonia ligase (ADP-forming,carbamate-phosphorylating) Urea cycle and metabolism of amino groups / Nitrogen metabolism EC:6.3.4.16","1.00 * Water [m] + 1.00 * carbon dioxide [m] + 2.00 * ATP [m] + 1.00 * Ammonium [m] --> 3.00 * proton [m] + 2.00 * ADP [m] + 1.00 * hydrogenphosphate [m] + 1.00 * Carbamoyl phosphate [m]
CPS1",CPS1,Urea cycle,6.3.4.16,0.0
r0055_pos,14354.0,6.335096499735149e-08,0.6479526474251844,1.387407903533062e-06,r0055,2-Oxopropanal:NADP+ oxidoreductase Pyruvate metabolism EC:1.2.1.49,"1.00 * Water [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * methylglyoxal [c] --> 2.00 * proton [c] + 1.00 * pyruvate [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c]
No genes",,Pyruvate metabolism,1.2.1.49,0.0
r0074_neg,12581.5,0.00344495867648651,0.1346458153750937,0.011363727559652448,r0074,L-Glutamate 5-semialdehyde:NAD+ oxidoreductase Arginine and proline metabolism EC:1.5.1.12,"1.00 * Water [m] + 1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * L-Glutamate 5-semialdehyde [m] --> 2.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * L-glutamate(1-) [m]
ALDH4A1",ALDH4A1,Urea cycle,1.5.1.12,0.0
r0074_pos,12615.0,0.0029629353512354542,0.22145554833482717,0.01001739363046342,r0074,L-Glutamate 5-semialdehyde:NAD+ oxidoreductase Arginine and proline metabolism EC:1.5.1.12,"1.00 * Water [m] + 1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * L-Glutamate 5-semialdehyde [m] --> 2.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * L-glutamate(1-) [m]
ALDH4A1",ALDH4A1,Urea cycle,1.5.1.12,0.0
r0093_pos,7291.0,6.595207801670322e-06,-0.3672550421207261,5.656966261109686e-05,r0093,UDPglucose pyrophosphohydrolase Pyrimidine metabolism / Starch and sucrose metabolism EC:3.6.1.45,"1.00 * Water [e] + 1.00 * UDPglucose [e] --> 2.00 * proton [e] + 1.00 * UMP [e] + 1.00 * D-Glucose 1-phosphate [e]
ENPP1; ENPP3",ENPP1; ENPP3,Starch and sucrose metabolism,3.6.1.45,0.0
r0113_pos,12179.0,0.018253972553808607,0.29692855197349577,0.0454779386573191,r0113,UDP-N-acetyl-D-glucosamine 2-epimerase Aminosugars metabolism EC:5.1.3.14,"1.00 * Water [r] + 1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [r] --> 1.00 * proton [r] + 1.00 * UDP [r] + 1.00 * N-acetyl-D-mannosamine [r]
GNE",GNE,Aminosugar metabolism,5.1.3.14,0.0
r0119_pos,12179.0,0.018253972553808607,0.2748864743164946,0.0454779386573191,r0119,Guanosine 5-triphosphate pyrophosphohydrolase Purine metabolism EC:3.6.1.19,"1.00 * Water [c] + 1.00 * GTP [c] --> 1.00 * proton [c] + 1.00 * Diphosphate [c] + 1.00 * GMP [c]
ITPA",ITPA,Purine catabolism,3.6.1.19,0.0
r0129_pos,13113.0,0.00024293695991448478,0.4408410893389956,0.0012607795159079898,r0129,gamma-glutamyltranspeptidase Glutathione metabolism EC:3.4.11.4,"1.00 * Water [c] + 1.00 * Reduced glutathione [c] --> 1.00 * L-glutamate(1-) [c] + 1.00 * L-cysteinylglycine [c]
GGT1; GGT5; GGT6; GGT7",GGT1; GGT5; GGT6; GGT7,Glutathione metabolism,3.4.11.4,0.0
r0160_pos,13047.0,0.00034745088749996866,0.341662731987081,0.0017151855197810226,r0160,"L-Serine:pyruvate aminotransferase Glycine, serine and threonine metabolism EC:2.6.1.51","1.00 * pyruvate [c] + 1.00 * L-serine [c] --> 1.00 * L-alanine [c] + 1.00 * 3-hydroxypyruvate [c]
AGXT",AGXT,"Glycine, serine, alanine and threonine metabolism",2.6.1.51,0.0
r0170_neg,8377.0,0.003003765513195735,-0.19886324206364545,0.010107179311296947,r0170,Farnesyl-diphosphate:farnesyl-diphosphate farnesyltransferase Biosynthesis of steroids EC:2.5.1.21,"2.00 * Farnesyl diphosphate [r] --> 1.00 * Diphosphate [r] + 1.00 * presqualene diphosphate(3-) [r]
FDFT1",FDFT1,Cholesterol metabolism,2.5.1.21,0.0
r0170_pos,12562.0,0.003764275443860368,0.31460404697330696,0.012165176168216087,r0170,Farnesyl-diphosphate:farnesyl-diphosphate farnesyltransferase Biosynthesis of steroids EC:2.5.1.21,"2.00 * Farnesyl diphosphate [r] --> 1.00 * Diphosphate [r] + 1.00 * presqualene diphosphate(3-) [r]
FDFT1",FDFT1,Cholesterol metabolism,2.5.1.21,0.0
r0178_neg,12924.0,0.0006624263561325679,0.3847457242398051,0.0029114780466433484,r0178,Succinate-semialdehyde:NAD+ oxidoreductase Glutamate metabolism / Tyrosine metabolism / Butanoate metabolism EC:1.2.1.24 EC:1.2.1.16,"1.00 * Water [m] + 1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * Succinic semialdehyde [m] --> 2.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * Succinate [m]
ALDH5A1",ALDH5A1,Glutamate metabolism,1.2.1.24,0.0
r0179_pos,12924.0,0.0006624263561325679,0.3847457242399334,0.0029114780466433484,r0179,Succinate-semialdehyde:NADP+ oxidoreductase Glutamate metabolism / Tyrosine metabolism / Butanoate metabolism EC:1.2.1.16,"1.00 * Water [m] + 1.00 * Nicotinamide adenine dinucleotide phosphate [m] + 1.00 * Succinic semialdehyde [m] --> 2.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [m] + 1.00 * Succinate [m]
No genes",,Glutamate metabolism,1.2.1.16,0.0
r0191_pos,12438.0,0.006460197152860842,0.24675586853154957,0.019193863149269068,r0191,UTP:D-fructose-6-phosphate 1-phosphotransferase EC:2.7.1.11,"1.00 * UTP [c] + 1.00 * D-Fructose 6-phosphate [c] --> 1.00 * proton [c] + 1.00 * UDP [c] + 1.00 * D-Fructose 1,6-bisphosphate [c]
PFKL",PFKL,Fructose and mannose metabolism,2.7.1.11,0.0
r0210_pos,14841.0,1.1172309283060434e-09,0.7238875997882556,4.684284675062115e-08,r0210,"L-Serine hydro-lyase (adding homocysteine) Glycine, serine and threonine metabolism EC:4.2.1.22","1.00 * proton [c] + 1.00 * L-serine [c] + 1.00 * hydrosulfide [c] --> 1.00 * Water [c] + 1.00 * L-cysteine [c]
CBS",CBS,Methionine and cysteine metabolism,4.2.1.22,0.0
r0236_pos,12799.0,0.0012402158563459243,0.36501139142143296,0.004936849252025344,r0236,"5,6-Dihydrouracil:NAD+ oxidoreductase Pyrimidine metabolism EC:1.3.1.1","1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * 5,6-dihydrouracil [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * uracil [c]
No genes",,Pyrimidine catabolism,1.3.1.1,0.0
r0239_pos,7165.0,3.068419063291594e-06,-0.4337896980494661,2.909975400350793e-05,r0239,N-Formylanthranilate amidohydrolase Tryptophan metabolism EC:3.5.1.9,"1.00 * Water [c] + 1.00 * N-formylanthranilate [c] --> 1.00 * proton [c] + 1.00 * Formate [c] + 1.00 * anthranilate [c]
AFMID",AFMID,Tryptophan metabolism,3.5.1.9,0.0
r0245_neg,13164.0,0.00018323222776667184,0.3836207116565939,0.0009946669399974444,r0245,Glycerol:NADP+ oxidoreductase Glycerolipid metabolism EC:1.1.1.2 EC:1.1.1.72,"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * Glycerol [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * D-Glyceraldehyde [c]
AKR1A1; AKR1B3",AKR1A1; AKR1B3,Glycerophospholipid metabolism,1.1.1.72,0.0
r0245_pos,12795.0,0.0012647548758014215,0.45767097232260867,0.00502824879817995,r0245,Glycerol:NADP+ oxidoreductase Glycerolipid metabolism EC:1.1.1.2 EC:1.1.1.72,"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * Glycerol [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * D-Glyceraldehyde [c]
AKR1A1; AKR1B3",AKR1A1; AKR1B3,Glycerophospholipid metabolism,1.1.1.72,0.0
r0276_neg,12333.0,0.009986853746555367,0.32273410230830635,0.027552475725886302,r0276,NADH:guanosine-5-phosphate oxidoreductase(deaminating) Purine metabolism EC:1.7.1.7,"1.00 * Ammonium [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * IMP [c] --> 2.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * GMP [c]
GMPR; GMPR2",GMPR; GMPR2,Purine catabolism,1.7.1.7,0.0
r0276_pos,12245.0,0.01416953542889072,0.18247080848328054,0.03697888996245723,r0276,NADH:guanosine-5-phosphate oxidoreductase(deaminating) Purine metabolism EC:1.7.1.7,"1.00 * Ammonium [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * IMP [c] --> 2.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * GMP [c]
GMPR; GMPR2",GMPR; GMPR2,Purine catabolism,1.7.1.7,0.0
r0281_neg,701.0,3.496712444092804e-49,-1.19106867400837,1.5917534575859602e-46,r0281,Putrescine:oxygen oxidoreductase (deaminating) Urea cycle and metabolism of amino groups EC:1.4.3.6,"1.00 * Water [e] + 1.00 * O2 [e] + 1.00 * Putrescine [e] --> 1.00 * Ammonium [e] + 1.00 * Hydrogen peroxide [e] + 1.00 * 4-Aminobutanal [e]
AOC1",AOC1,Methionine and cysteine metabolism,1.4.3.6,0.0
r0301_pos,12363.0,0.008836014416267204,0.3292281177517011,0.024796089773170802,r0301,Xanthosine-5-phosphate:ammonia ligase (AMP-forming) Purine metabolism EC:6.3.4.1,"1.00 * Ammonium [c] + 1.00 * ATP [c] + 1.00 * Xanthosine 5'-phosphate [c] --> 2.00 * proton [c] + 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * GMP [c]
GMPS",GMPS,Bile acid synthesis,6.3.4.1,0.0
r0345_neg,13310.0,7.955936451076306e-05,0.38703091742577705,0.000496603163591668,r0345,ATP:AMP phosphotransferase Purine metabolism EC:2.7.4.11,"1.00 * ATP [c] + 1.00 * dAMP(2-) [c] --> 1.00 * ADP [c] + 1.00 * dADP [c]
AK1; AK2; AK4; AK5; AK7",AK1; AK2; AK4; AK5; AK7,Nucleotide interconversion,2.7.4.11,0.0
r0345_pos,13310.0,7.955936451076306e-05,0.3870309174257782,0.000496603163591668,r0345,ATP:AMP phosphotransferase Purine metabolism EC:2.7.4.11,"1.00 * ATP [c] + 1.00 * dAMP(2-) [c] --> 1.00 * ADP [c] + 1.00 * dADP [c]
AK1; AK2; AK4; AK5; AK7",AK1; AK2; AK4; AK5; AK7,Nucleotide interconversion,2.7.4.11,0.0
r0365_pos,12331.0,0.010068123439023772,0.3009111821165457,0.02770472827154512,r0365,3-hydroxypropanoate:NAD+ oxidoreductase beta-Alanine metabolism / Propanoate metabolism EC:1.1.1.59,"1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * 3-hydroxypropionate [m] --> 1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * 3-oxopropanoate [m]
No genes",,Propanoate metabolism,1.1.1.59,0.0
r0381_neg,13700.0,7.043227822229058e-06,0.576876758597666,5.961021369331446e-05,r0381,hypotaurine:NAD+ oxidoreductase Taurine and hypotaurine metabolism EC:1.8.1.3,"1.00 * Water [c] + 1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * Hypotaurine [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * Taurine [c]
No genes",,Taurine and hypotaurine metabolism,1.8.1.3,0.0
r0391_neg,12515.0,0.004634623784238634,0.21640075111604484,0.014578705516758547,r0391,Nicotinate D-ribonucleotide:pyrophosphate phosphoribosyltransferase Nicotinate and nicotinamide metabolism EC:2.4.2.11,"1.00 * Diphosphate [c] + 1.00 * Nicotinate D-ribonucleotide [c] --> 1.00 * proton [c] + 1.00 * 5-Phospho-alpha-D-ribose 1-diphosphate [c] + 1.00 * Nicotinate [c]
NAPRT; QPRT",NAPRT; QPRT,NAD metabolism,2.4.2.11,0.0
r0391_pos,12787.0,0.0013151830205422827,0.3839044642116591,0.005189883213570259,r0391,Nicotinate D-ribonucleotide:pyrophosphate phosphoribosyltransferase Nicotinate and nicotinamide metabolism EC:2.4.2.11,"1.00 * Diphosphate [c] + 1.00 * Nicotinate D-ribonucleotide [c] --> 1.00 * proton [c] + 1.00 * 5-Phospho-alpha-D-ribose 1-diphosphate [c] + 1.00 * Nicotinate [c]
NAPRT; QPRT",NAPRT; QPRT,NAD metabolism,2.4.2.11,0.0
r0394_neg,8176.0,0.001157750096087213,-0.12796356791698424,0.004675754982486571,r0394,Xanthine:NAD+ oxidoreductase Purine metabolism EC:1.17.1.4,"1.00 * Water [c] + 1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * Hypoxanthine [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * Xanthine [c]
XDH",XDH,Nucleotide interconversion,1.17.1.4,0.0
r0394_pos,13567.0,1.6626701124638957e-05,0.42105312589194915,0.00012539877664772078,r0394,Xanthine:NAD+ oxidoreductase Purine metabolism EC:1.17.1.4,"1.00 * Water [c] + 1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * Hypoxanthine [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * Xanthine [c]
XDH",XDH,Nucleotide interconversion,1.17.1.4,0.0
r0395_pos,8176.0,0.001157750096087213,-0.12796356791698427,0.004675754982486571,r0395,Hypoxanthine:oxygen oxidoreductase Purine metabolism EC:1.17.3.2,"1.00 * Water [c] + 1.00 * O2 [c] + 1.00 * Hypoxanthine [c] --> 1.00 * Hydrogen peroxide [c] + 1.00 * Xanthine [c]
XDH",XDH,Nucleotide interconversion,1.17.3.2,0.0
r0434_neg,8772.0,0.015791913406092224,-0.2557477055472537,0.04058139682944586,r0434,Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21,"1.00 * L-Carnitine [r] + 1.00 * Palmitoyl-CoA (n-C16:0CoA) [r] --> 1.00 * Coenzyme A [r] + 1.00 * L-palmitoylcarnitine [r]
CPT1A; CPT2",CPT1A; CPT2,Fatty acid oxidation,2.3.1.21,0.0
r0437_neg,8772.0,0.015791913406092224,-0.253992701837535,0.04058139682944586,r0437,Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21,"1.00 * Palmitoyl-CoA (n-C16:0CoA) [x] + 1.00 * L-Carnitine [x] --> 1.00 * Coenzyme A [x] + 1.00 * L-palmitoylcarnitine [x]
CPT1A; CPT2",CPT1A; CPT2,Fatty acid oxidation,2.3.1.21,0.0
r0450_pos,12748.0,0.0015886617443803504,0.18807680806351973,0.005973180706156917,r0450,L-2-Aminoadipate:2-oxoglutarate aminotransferase Lysine biosynthesis / Lysine degradation EC:2.6.1.39,"1.00 * 2-Oxoglutarate [m] + 1.00 * L-2-aminoadipate(1-) [m] --> 1.00 * 2-oxoadipate(2-) [m] + 1.00 * L-glutamate(1-) [m]
AADAT",AADAT,Lysine metabolism,2.6.1.39,0.0
r0456_pos,14361.0,5.997116503726494e-08,0.605409558681263,1.3457613900791883e-06,r0456,ATP:deoxyguanosine 5-phosphotransferase Purine metabolism EC:2.7.1.113,"1.00 * ATP [c] + 1.00 * Deoxyguanosine [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * dGMP [c]
DGUOK",DGUOK,Nucleotide interconversion,2.7.1.113,0.0
r0470_pos,3878.0,1.8013302027096425e-20,-0.40628673421217104,4.4153374545648275e-18,r0470,2-Deoxyadenosine 5-diphosphate:oxidized-thioredoxin 2-oxidoreductase Purine metabolism EC:1.17.4.1,"1.00 * Water [c] + 1.00 * dATP [c] + 1.00 * Oxidized thioredoxin [c] --> 1.00 * ATP [c] + 1.00 * Reduced thioredoxin [c]
RRM1; RRM2; RRM2B",RRM1; RRM2; RRM2B,Nucleotide interconversion,1.17.4.1,0.0
r0472_neg,13989.0,9.708195240355199e-07,0.5880556642862651,1.0576124490048492e-05,r0472,2-Deoxyadenosine 5-diphosphate:oxidized-thioredoxin 2-oxidoreductase Purine metabolism EC:1.17.4.1,"1.00 * Water [c] + 1.00 * dGTP [c] + 1.00 * Oxidized thioredoxin [c] --> 1.00 * GTP [c] + 1.00 * Reduced thioredoxin [c]
RRM1; RRM2; RRM2B",RRM1; RRM2; RRM2B,Nucleotide interconversion,1.17.4.1,0.0
r0472_pos,3936.0,3.848723300827343e-20,-0.3693785562386557,7.43270108974929e-18,r0472,2-Deoxyadenosine 5-diphosphate:oxidized-thioredoxin 2-oxidoreductase Purine metabolism EC:1.17.4.1,"1.00 * Water [c] + 1.00 * dGTP [c] + 1.00 * Oxidized thioredoxin [c] --> 1.00 * GTP [c] + 1.00 * Reduced thioredoxin [c]
RRM1; RRM2; RRM2B",RRM1; RRM2; RRM2B,Nucleotide interconversion,1.17.4.1,0.0
r0474_neg,15086.0,1.2338908770973888e-10,0.8267508710956798,6.048912738262814e-09,r0474,2-Deoxyadenosine 5-diphosphate:oxidized-thioredoxin 2-oxidoreductase Purine metabolism EC:1.17.4.1,"1.00 * Water [c] + 1.00 * dCTP [c] + 1.00 * Oxidized thioredoxin [c] --> 1.00 * CTP [c] + 1.00 * Reduced thioredoxin [c]
RRM1; RRM2; RRM2B",RRM1; RRM2; RRM2B,Nucleotide interconversion,1.17.4.1,0.0
r0474_pos,3936.0,3.848723300827343e-20,-0.3693785562386645,7.43270108974929e-18,r0474,2-Deoxyadenosine 5-diphosphate:oxidized-thioredoxin 2-oxidoreductase Purine metabolism EC:1.17.4.1,"1.00 * Water [c] + 1.00 * dCTP [c] + 1.00 * Oxidized thioredoxin [c] --> 1.00 * CTP [c] + 1.00 * Reduced thioredoxin [c]
RRM1; RRM2; RRM2B",RRM1; RRM2; RRM2B,Nucleotide interconversion,1.17.4.1,0.0
r0475_neg,13765.0,4.5728524554303545e-06,0.5712737649816099,4.14548914629554e-05,r0475,2-Deoxyadenosine 5-diphosphate:oxidized-thioredoxin 2-oxidoreductase Purine metabolism EC:1.17.4.1,"1.00 * Water [c] + 1.00 * dUTP [c] + 1.00 * Oxidized thioredoxin [c] --> 1.00 * UTP [c] + 1.00 * Reduced thioredoxin [c]
RRM1; RRM2; RRM2B",RRM1; RRM2; RRM2B,Nucleotide interconversion,1.17.4.1,0.0
r0475_pos,3936.0,3.848723300827343e-20,-0.3693785562386558,7.43270108974929e-18,r0475,2-Deoxyadenosine 5-diphosphate:oxidized-thioredoxin 2-oxidoreductase Purine metabolism EC:1.17.4.1,"1.00 * Water [c] + 1.00 * dUTP [c] + 1.00 * Oxidized thioredoxin [c] --> 1.00 * UTP [c] + 1.00 * Reduced thioredoxin [c]
RRM1; RRM2; RRM2B",RRM1; RRM2; RRM2B,Nucleotide interconversion,1.17.4.1,0.0
r0480_neg,12272.0,0.012746237435278624,0.30898976731260686,0.03388893248854012,r0480,S-Adenosyl-L-methionine:ethanolamine-phosphate N-methyltransferase Glycerophospholipid metabolism EC:2.1.1.103,"1.00 * S-Adenosyl-L-methionine [c] + 1.00 * O-phosphonatoethanaminium(1-) [c] --> 1.00 * proton [c] + 1.00 * S-Adenosyl-L-homocysteine [c] + 1.00 * N-methylethanolaminium phosphate(1-) [c]
No genes",,Glycerophospholipid metabolism,2.1.1.103,0.0
r0480_pos,14249.0,1.4257494130343107e-07,0.6506271675972343,2.5960860026479034e-06,r0480,S-Adenosyl-L-methionine:ethanolamine-phosphate N-methyltransferase Glycerophospholipid metabolism EC:2.1.1.103,"1.00 * S-Adenosyl-L-methionine [c] + 1.00 * O-phosphonatoethanaminium(1-) [c] --> 1.00 * proton [c] + 1.00 * S-Adenosyl-L-homocysteine [c] + 1.00 * N-methylethanolaminium phosphate(1-) [c]
No genes",,Glycerophospholipid metabolism,2.1.1.103,0.0
r0488_neg,13285.0,9.203603178513636e-05,0.462139826913042,0.0005591474075945415,r0488,(R)-Mevalonate:NADP+ oxidoreductase (CoA acylating) Biosynthesis of steroids EC:1.1.1.34,"2.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * Coenzyme A [c] + 1.00 * (R)-mevalonate [c] --> 2.00 * proton [c] + 2.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * Hydroxymethylglutaryl-CoA [c]
HMGCR",HMGCR,Cholesterol metabolism,1.1.1.34,0.0
r0488_pos,12232.0,0.014903536452215833,0.2643651830250868,0.038751627013452264,r0488,(R)-Mevalonate:NADP+ oxidoreductase (CoA acylating) Biosynthesis of steroids EC:1.1.1.34,"2.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * Coenzyme A [c] + 1.00 * (R)-mevalonate [c] --> 2.00 * proton [c] + 2.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * Hydroxymethylglutaryl-CoA [c]
HMGCR",HMGCR,Cholesterol metabolism,1.1.1.34,0.0
r0502_pos,13706.0,6.770199357874496e-06,0.5110934908313927,5.7605447940900086e-05,r0502,xanthine:NAD+ oxidoreductase Purine metabolism EC:1.17.1.4,"1.00 * Water [c] + 1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * Xanthine [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * Urate [c]
XDH",XDH,Purine catabolism,1.17.1.4,0.0
r0504_pos,13300.0,8.434490682562629e-05,0.43925572122429035,0.0005228891937740432,r0504,Xanthine:oxygen oxidoreductase Purine metabolism EC:1.17.3.2,"1.00 * Water [c] + 1.00 * O2 [c] + 1.00 * Xanthine [c] --> 1.00 * Hydrogen peroxide [c] + 1.00 * Urate [c]
XDH",XDH,Purine catabolism,1.17.3.2,0.0
r0525_neg,12924.0,0.0006624263561325679,0.3847457242398039,0.0029114780466433484,r0525,"N6-(L-1,3-Dicarboxypropyl)-L-lysine:NAD+ oxidoreductase; N6-(L-1,3-Dicarboxypropyl)-L-lysine:NAD+ oxidoreductase (L-glutamate-forming) Lysine degradation EC:1.5.1.9","1.00 * Water [m] + 1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * L-saccharopinate(1-) [m] --> 1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * L-glutamate(1-) [m] + 1.00 * L-allysine [m]
AASS",AASS,Lysine metabolism,1.5.1.9,0.0
r0527_neg,12803.0,0.0012161171576575494,0.3953886909881952,0.004877479323946861,r0527,Nicotinamide-D-ribonucleotide amidohydrolase Nicotinate and nicotinamide metabolism EC:3.5.1.42,"1.00 * Water [c] + 1.00 * NMN [c] --> 1.00 * Ammonium [c] + 1.00 * Nicotinate D-ribonucleotide [c]
No genes",,NAD metabolism,3.5.1.42,0.0
r0527_pos,8495.0,0.005079406715156164,-0.3212598932041991,0.015436842630276698,r0527,Nicotinamide-D-ribonucleotide amidohydrolase Nicotinate and nicotinamide metabolism EC:3.5.1.42,"1.00 * Water [c] + 1.00 * NMN [c] --> 1.00 * Ammonium [c] + 1.00 * Nicotinate D-ribonucleotide [c]
No genes",,NAD metabolism,3.5.1.42,0.0
r0531_pos,13745.0,5.227268439843578e-06,0.44809155858973887,4.614041796000433e-05,r0531,dUTP:cytidine 5-phosphotransferase Pyrimidine metabolism EC:2.7.1.48,"1.00 * Cytidine [c] + 1.00 * dUTP [c] --> 1.00 * proton [c] + 1.00 * CMP [c] + 1.00 * dUDP [c]
UCK1; UCK2",UCK1; UCK2,Nucleotide interconversion,2.7.1.48,0.0
r0539_pos,12397.0,0.007676162401945502,0.28154375805930326,0.022175966902809922,r0539,Cysteamine:oxygen oxidoreductase Taurine and hypotaurine metabolism EC:1.13.11.19,"1.00 * O2 [c] + 1.00 * cysteaminium [c] --> 1.00 * proton [c] + 1.00 * Hypotaurine [c]
ADO",ADO,Taurine and hypotaurine metabolism,1.13.11.19,0.0
r0541_pos,12169.0,0.018955296321449693,0.273181147848234,0.04664173878633162,r0541,"Glutaryl-CoA:(acceptor) 2,3-oxidoreductase (decarboxylating) Fatty acid metabolism EC:1.3.99.7","1.00 * proton [m] + 1.00 * glutaryl-CoA(5-) [m] + 1.00 * ubiquinone-10 [m] --> 1.00 * carbon dioxide [m] + 1.00 * crotonoyl-CoA(4-) [m] + 1.00 * Ubiquinol-10 [m]
GCDH",GCDH,Tryptophan metabolism,1.3.99.7,0.0
r0560_pos,12262.0,0.013257915813233276,0.2984390755147418,0.0349866242143833,r0560,"2-Methylpropanoyl-CoA:oxygen 2,3-oxidoreductase Valine, leucine and isoleucine degradation EC:1.3.99.2","1.00 * isobutyryl-CoA(4-) [m] + 1.00 * ubiquinone-10 [m] --> 1.00 * 2-Methylprop-2-enoyl-CoA [m] + 1.00 * Ubiquinol-10 [m]
ACADS",ACADS,"Valine, leucine, and isoleucine metabolism",1.3.99.2,0.0
