,term,variable,value,p,padj,s1,s2
1958,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,22,0.7803802841085343,0.7803802841085343,1.0,Th17p_Vehicle,Th17n_DFMO
1959,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_DERMATAN_SULFATE,22,0.0,0.0,0.0,Th17p_Vehicle,Th17n_DFMO
1960,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,22,0.6612841267980244,0.6612841267980244,1.0,Th17p_Vehicle,Th17n_DFMO
1961,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,22,0.0,0.0,0.0,Th17p_Vehicle,Th17n_DFMO
1962,KEGG_MM_GLYCEROLIPID_METABOLISM,22,9.581569674968402e-05,9.581569674968402e-05,0.00016874424326361354,Th17p_Vehicle,Th17n_DFMO
1963,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,22,0.24955812207800823,0.24955812207800823,0.4213109305456672,Th17p_Vehicle,Th17n_DFMO
1964,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,22,0.004018863832034591,0.004018863832034591,0.007718347756887624,Th17p_Vehicle,Th17n_DFMO
1965,KEGG_MM_ETHER_LIPID_METABOLISM,22,0.021800415775264714,0.021800415775264714,0.022062460323164366,Th17p_Vehicle,Th17n_DFMO
1966,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,22,0.24202422348676375,0.24202422348676375,0.8736974042883173,Th17p_Vehicle,Th17n_DFMO
1967,KEGG_MM_LINOLEIC_ACID_METABOLISM,22,0.47847210956023795,0.47847210956023795,0.5622747437875827,Th17p_Vehicle,Th17n_DFMO
1968,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,22,0.09201038460261238,0.09201038460261238,0.17528985679767758,Th17p_Vehicle,Th17n_DFMO
1969,KEGG_MM_SPHINGOLIPID_METABOLISM,22,0.021800415775264714,0.021800415775264714,0.022105316695198485,Th17p_Vehicle,Th17n_DFMO
1970,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_NEOLACTO_SERIES,22,0.006320431359762647,0.006320431359762647,0.006867745982090136,Th17p_Vehicle,Th17n_DFMO
1971,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,22,0.08169426428325775,0.08169426428325775,0.10010423933300598,Th17p_Vehicle,Th17n_DFMO
1972,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,22,0.6612841267980244,0.6612841267980244,0.816438775280437,Th17p_Vehicle,Th17n_DFMO
1973,KEGG_MM_PYRUVATE_METABOLISM,22,0.07569935590102186,0.07569935590102186,0.17210393632549395,Th17p_Vehicle,Th17n_DFMO
1974,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,22,0.8469530085773236,0.8469530085773236,1.0,Th17p_Vehicle,Th17n_DFMO
1975,KEGG_MM_PROPANOATE_METABOLISM,22,0.3674203884214785,0.3674203884214785,0.5348394945789509,Th17p_Vehicle,Th17n_DFMO
1976,KEGG_MM_BUTANOATE_METABOLISM,22,0.8933553315345287,0.8933553315345287,1.0,Th17p_Vehicle,Th17n_DFMO
1977,KEGG_MM_THIAMINE_METABOLISM,22,0.0,0.0,0.0,Th17p_Vehicle,Th17n_DFMO
1978,KEGG_MM_RIBOFLAVIN_METABOLISM,22,0.22783055821507156,0.22783055821507156,0.25488116456979715,Th17p_Vehicle,Th17n_DFMO
1979,KEGG_MM_VITAMIN_B6_METABOLISM,22,0.0,0.0,0.0,Th17p_Vehicle,Th17n_DFMO
1980,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,22,0.34794743411336937,0.34794743411336937,0.5966772687489449,Th17p_Vehicle,Th17n_DFMO
1981,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,22,0.021648355785076394,0.021648355785076394,0.023232816035793333,Th17p_Vehicle,Th17n_DFMO
1982,KEGG_MM_BIOTIN_METABOLISM,22,0.0,0.0,0.0,Th17p_Vehicle,Th17n_DFMO
1983,KEGG_MM_LIPOIC_ACID_METABOLISM,22,0.0,0.0,0.0,Th17p_Vehicle,Th17n_DFMO
1984,KEGG_MM_FOLATE_BIOSYNTHESIS,22,0.0,0.0,0.0,Th17p_Vehicle,Th17n_DFMO
1985,KEGG_MM_RETINOL_METABOLISM,22,0.693771594308548,0.693771594308548,1.0,Th17p_Vehicle,Th17n_DFMO
1986,KEGG_MM_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,22,0.3510455205713563,0.3510455205713563,0.8436729361797789,Th17p_Vehicle,Th17n_DFMO
1987,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,22,0.7956826965112431,0.7956826965112431,1.0,Th17p_Vehicle,Th17n_DFMO
1988,KEGG_MM_SULFUR_METABOLISM,22,0.5478868884618288,0.5478868884618288,0.7390102216461877,Th17p_Vehicle,Th17n_DFMO
1989,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,22,0.0,0.0,0.0,Th17p_Vehicle,Th17n_DFMO
1990,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,22,0.03427521988331006,0.03427521988331006,0.09082063339638502,Th17p_Vehicle,Th17n_DFMO
1991,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,22,0.8354881328821648,0.8354881328821648,1.0,Th17p_Vehicle,Th17n_DFMO
1992,KEGG_MM_METABOLIC_PATHWAYS,22,0.006997846370893281,0.006997846370893281,0.007578580509556624,Th17p_Vehicle,Th17n_DFMO
1993,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,22,0.7272526916935647,0.7272526916935647,0.8550132996937855,Th17p_Vehicle,Th17n_DFMO
1994,KEGG_MM_RNA_DEGRADATION,22,0.9153410155392862,0.9153410155392862,1.0,Th17p_Vehicle,Th17n_DFMO
1995,KEGG_MM_HIF-1_SIGNALING_PATHWAY,22,0.16291908624738205,0.16291908624738205,0.24664664449284637,Th17p_Vehicle,Th17n_DFMO
1996,KEGG_MM_MTOR_SIGNALING_PATHWAY,22,0.6345041908827556,0.6345041908827556,0.7429591467940744,Th17p_Vehicle,Th17n_DFMO
1997,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,22,0.023838865591700908,0.023838865591700908,0.03881437254793473,Th17p_Vehicle,Th17n_DFMO
1998,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,22,0.007097456581975807,0.007097456581975807,0.045514402159599156,Th17p_Vehicle,Th17n_DFMO
1999,KEGG_MM_INSULIN_SIGNALING_PATHWAY,22,0.10898186748839489,0.10898186748839489,0.7005977195682529,Th17p_Vehicle,Th17n_DFMO
2000,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,22,0.5427765845603617,0.5427765845603617,0.9175174130197824,Th17p_Vehicle,Th17n_DFMO
2001,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,23,0.29894541738449704,0.29894541738449704,0.5033855092732499,Th17p_Vehicle,iTreg_Vehicle
2002,KEGG_MM_CITRATE_CYCLE,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2003,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,23,0.3597457757882746,0.3597457757882746,0.4616206857460161,Th17p_Vehicle,iTreg_Vehicle
2004,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,23,0.05242033336602114,0.05242033336602114,0.13067532959437936,Th17p_Vehicle,iTreg_Vehicle
2005,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,23,0.0851695751729759,0.0851695751729759,0.12651826477032843,Th17p_Vehicle,iTreg_Vehicle
2006,KEGG_MM_GALACTOSE_METABOLISM,23,0.00875576705429179,0.00875576705429179,0.012702919406170967,Th17p_Vehicle,iTreg_Vehicle
2007,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,23,0.3133095675651353,0.3133095675651353,1.0,Th17p_Vehicle,iTreg_Vehicle
2008,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2009,KEGG_MM_FATTY_ACID_METABOLISM,23,0.6030019931693023,0.6030019931693023,1.0,Th17p_Vehicle,iTreg_Vehicle
2010,KEGG_MM_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2011,KEGG_MM_STEROID_BIOSYNTHESIS,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2012,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2013,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,23,0.7048874184692306,0.7048874184692306,1.0,Th17p_Vehicle,iTreg_Vehicle
2014,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,23,0.9836931488748327,0.9836931488748327,1.0,Th17p_Vehicle,iTreg_Vehicle
2015,KEGG_MM_PURINE_METABOLISM,23,0.05428262902577785,0.05428262902577785,0.1694708872694739,Th17p_Vehicle,iTreg_Vehicle
2016,KEGG_MM_CAFFEINE_METABOLISM,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2017,KEGG_MM_PYRIMIDINE_METABOLISM,23,0.40884743810289215,0.40884743810289215,0.9639492443076318,Th17p_Vehicle,iTreg_Vehicle
2018,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,23,0.43425902824337265,0.43425902824337265,1.0,Th17p_Vehicle,iTreg_Vehicle
2019,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,23,0.022574028247695194,0.022574028247695194,0.33287126399143757,Th17p_Vehicle,iTreg_Vehicle
2020,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,23,0.8118330651310286,0.8118330651310286,1.0,Th17p_Vehicle,iTreg_Vehicle
2021,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,23,0.3839717864605187,0.3839717864605187,0.40426234879465667,Th17p_Vehicle,iTreg_Vehicle
2022,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2023,KEGG_MM_LYSINE_BIOSYNTHESIS,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2024,KEGG_MM_LYSINE_DEGRADATION,23,0.8720817058017744,0.8720817058017744,1.0,Th17p_Vehicle,iTreg_Vehicle
2025,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,23,0.21571606306914637,0.21571606306914637,0.3074925858058285,Th17p_Vehicle,iTreg_Vehicle
2026,KEGG_MM_HISTIDINE_METABOLISM,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2027,KEGG_MM_TYROSINE_METABOLISM,23,0.8481427810741382,0.8481427810741382,1.0,Th17p_Vehicle,iTreg_Vehicle
2028,KEGG_MM_PHENYLALANINE_METABOLISM,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2029,KEGG_MM_TRYPTOPHAN_METABOLISM,23,0.8664758784552645,0.8664758784552645,0.9137381990982789,Th17p_Vehicle,iTreg_Vehicle
2030,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2031,KEGG_MM_BETA-ALANINE_METABOLISM,23,0.13888949024661498,0.13888949024661498,1.0,Th17p_Vehicle,iTreg_Vehicle
2032,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,23,0.0630951868787975,0.0630951868787975,0.09950358776656283,Th17p_Vehicle,iTreg_Vehicle
2033,KEGG_MM_SELENOCOMPOUND_METABOLISM,23,0.5170010806977661,0.5170010806977661,1.0,Th17p_Vehicle,iTreg_Vehicle
2034,KEGG_MM_CYANOAMINO_ACID_METABOLISM,23,0.2264619052202473,0.2264619052202473,0.9737488840607009,Th17p_Vehicle,iTreg_Vehicle
2035,KEGG_MM_D-GLUTAMINE_AND_D-GLUTAMATE_METABOLISM,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2036,KEGG_MM_D-ARGININE_AND_D-ORNITHINE_METABOLISM,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2037,KEGG_MM_GLUTATHIONE_METABOLISM,23,0.026930662882388268,0.026930662882388268,0.29783487340268383,Th17p_Vehicle,iTreg_Vehicle
2038,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,23,0.022863994921881396,0.022863994921881396,0.04029373851864311,Th17p_Vehicle,iTreg_Vehicle
2039,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,23,0.6253235771708385,0.6253235771708385,1.0,Th17p_Vehicle,iTreg_Vehicle
2040,KEGG_MM_OTHER_GLYCAN_DEGRADATION,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2041,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,23,0.28192934117249335,0.28192934117249335,0.3677339232684696,Th17p_Vehicle,iTreg_Vehicle
2042,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,23,0.344378871108673,0.344378871108673,0.4361129808799789,Th17p_Vehicle,iTreg_Vehicle
2043,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,23,0.1484441861352345,0.1484441861352345,0.1801205605825021,Th17p_Vehicle,iTreg_Vehicle
2044,KEGG_MM_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS,23,0.016107654972478368,0.016107654972478368,0.02907398304161033,Th17p_Vehicle,iTreg_Vehicle
2045,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2046,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_DERMATAN_SULFATE,23,0.5752390762716634,0.5752390762716634,1.0,Th17p_Vehicle,iTreg_Vehicle
2047,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,23,0.4738099164591229,0.4738099164591229,0.7628895015165397,Th17p_Vehicle,iTreg_Vehicle
2048,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2049,KEGG_MM_GLYCEROLIPID_METABOLISM,23,0.008582070641383976,0.008582070641383976,0.011261540660639608,Th17p_Vehicle,iTreg_Vehicle
2050,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,23,0.11170781308356546,0.11170781308356546,0.1227610072202551,Th17p_Vehicle,iTreg_Vehicle
2051,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,23,0.0871282274366422,0.0871282274366422,0.0951086046046157,Th17p_Vehicle,iTreg_Vehicle
2052,KEGG_MM_ETHER_LIPID_METABOLISM,23,0.24563670191828707,0.24563670191828707,0.3320102496150851,Th17p_Vehicle,iTreg_Vehicle
2053,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,23,0.3921319211598561,0.3921319211598561,1.0,Th17p_Vehicle,iTreg_Vehicle
2054,KEGG_MM_LINOLEIC_ACID_METABOLISM,23,0.6361140600323301,0.6361140600323301,1.0,Th17p_Vehicle,iTreg_Vehicle
2055,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,23,0.28192934117249335,0.28192934117249335,0.4395672523657155,Th17p_Vehicle,iTreg_Vehicle
2056,KEGG_MM_SPHINGOLIPID_METABOLISM,23,0.027453654655697175,0.027453654655697175,0.15543175412444607,Th17p_Vehicle,iTreg_Vehicle
2057,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_NEOLACTO_SERIES,23,0.019176131747721446,0.019176131747721446,0.2876419762158217,Th17p_Vehicle,iTreg_Vehicle
2058,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,23,0.4738099164591229,0.4738099164591229,0.651207942052823,Th17p_Vehicle,iTreg_Vehicle
2059,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2060,KEGG_MM_PYRUVATE_METABOLISM,23,0.5428648348959995,0.5428648348959995,0.8550858292568246,Th17p_Vehicle,iTreg_Vehicle
2061,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,23,0.671514143507046,0.671514143507046,1.0,Th17p_Vehicle,iTreg_Vehicle
2062,KEGG_MM_PROPANOATE_METABOLISM,23,0.7348642471172597,0.7348642471172597,1.0,Th17p_Vehicle,iTreg_Vehicle
2063,KEGG_MM_BUTANOATE_METABOLISM,23,0.3749772437566654,0.3749772437566654,0.3799264775640127,Th17p_Vehicle,iTreg_Vehicle
2064,KEGG_MM_THIAMINE_METABOLISM,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2065,KEGG_MM_RIBOFLAVIN_METABOLISM,23,0.42676129563115145,0.42676129563115145,0.7510768587979132,Th17p_Vehicle,iTreg_Vehicle
2066,KEGG_MM_VITAMIN_B6_METABOLISM,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2067,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,23,0.3597457757882746,0.3597457757882746,1.0,Th17p_Vehicle,iTreg_Vehicle
2068,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,23,0.14294911977059885,0.14294911977059885,1.0,Th17p_Vehicle,iTreg_Vehicle
2069,KEGG_MM_BIOTIN_METABOLISM,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2070,KEGG_MM_LIPOIC_ACID_METABOLISM,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2071,KEGG_MM_FOLATE_BIOSYNTHESIS,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2072,KEGG_MM_RETINOL_METABOLISM,23,0.4607406883289252,0.4607406883289252,0.6867693869437433,Th17p_Vehicle,iTreg_Vehicle
2073,KEGG_MM_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,23,0.2684406823824805,0.2684406823824805,0.3951664867559357,Th17p_Vehicle,iTreg_Vehicle
2074,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2075,KEGG_MM_SULFUR_METABOLISM,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2076,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,23,0.9356164602527582,0.9356164602527582,1.0,Th17p_Vehicle,iTreg_Vehicle
2077,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,23,0.01922298850520111,0.01922298850520111,0.038893023254709225,Th17p_Vehicle,iTreg_Vehicle
2078,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2079,KEGG_MM_METABOLIC_PATHWAYS,23,0.37901838873102295,0.37901838873102295,1.0,Th17p_Vehicle,iTreg_Vehicle
2080,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,23,0.5372498815454363,0.5372498815454363,1.0,Th17p_Vehicle,iTreg_Vehicle
2081,KEGG_MM_RNA_DEGRADATION,23,0.0,0.0,0.0,Th17p_Vehicle,iTreg_Vehicle
2082,KEGG_MM_HIF-1_SIGNALING_PATHWAY,23,0.10194490917800733,0.10194490917800733,0.10922668840500786,Th17p_Vehicle,iTreg_Vehicle
2083,KEGG_MM_MTOR_SIGNALING_PATHWAY,23,0.7390963851556387,0.7390963851556387,1.0,Th17p_Vehicle,iTreg_Vehicle
2084,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,23,0.0021778423414405244,0.0021778423414405244,0.004139962499023866,Th17p_Vehicle,iTreg_Vehicle
2085,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,23,0.011338846176801231,0.011338846176801231,0.022471061899355518,Th17p_Vehicle,iTreg_Vehicle
2086,KEGG_MM_INSULIN_SIGNALING_PATHWAY,23,0.133827165466762,0.133827165466762,0.2572083224361184,Th17p_Vehicle,iTreg_Vehicle
2087,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,23,0.797413485421934,0.797413485421934,1.0,Th17p_Vehicle,iTreg_Vehicle
2088,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,24,1.9337858053945195e-07,1.9337858053945195e-07,6.208094652004546e-07,Th17p_Vehicle,iTreg_DFMO
2089,KEGG_MM_CITRATE_CYCLE,24,0.5875162328966774,0.5875162328966774,1.0,Th17p_Vehicle,iTreg_DFMO
2090,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,24,0.004346071513945483,0.004346071513945483,0.024446652265943343,Th17p_Vehicle,iTreg_DFMO
2091,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,24,0.08326806924025641,0.08326806924025641,1.0,Th17p_Vehicle,iTreg_DFMO
2092,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,24,1.010667340973559e-06,1.010667340973559e-06,1.1201026581490399e-06,Th17p_Vehicle,iTreg_DFMO
2093,KEGG_MM_GALACTOSE_METABOLISM,24,1.1929596695955643e-06,1.1929596695955643e-06,1.290889194711618e-06,Th17p_Vehicle,iTreg_DFMO
2094,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,24,0.7178369515999117,0.7178369515999117,0.7872077494436006,Th17p_Vehicle,iTreg_DFMO
2095,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,24,0.0,0.0,0.0,Th17p_Vehicle,iTreg_DFMO
2096,KEGG_MM_FATTY_ACID_METABOLISM,24,0.02714783257554786,0.02714783257554786,0.03177392063774884,Th17p_Vehicle,iTreg_DFMO
2097,KEGG_MM_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES,24,0.0,0.0,0.0,Th17p_Vehicle,iTreg_DFMO
2098,KEGG_MM_STEROID_BIOSYNTHESIS,24,0.46575474210579726,0.46575474210579726,0.5345733847388437,Th17p_Vehicle,iTreg_DFMO
2099,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,24,0.0,0.0,0.0,Th17p_Vehicle,iTreg_DFMO
2100,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,24,0.973090629658393,0.973090629658393,1.0,Th17p_Vehicle,iTreg_DFMO
2101,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,24,0.9912877492214298,0.9912877492214298,1.0,Th17p_Vehicle,iTreg_DFMO
2102,KEGG_MM_PURINE_METABOLISM,24,0.05785737108829606,0.05785737108829606,0.05880363650329156,Th17p_Vehicle,iTreg_DFMO
2103,KEGG_MM_CAFFEINE_METABOLISM,24,0.5758840485269853,0.5758840485269853,1.0,Th17p_Vehicle,iTreg_DFMO
2104,KEGG_MM_PYRIMIDINE_METABOLISM,24,0.6984386854173128,0.6984386854173128,1.0,Th17p_Vehicle,iTreg_DFMO
2105,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,24,0.01163995828394616,0.01163995828394616,0.02305029675348974,Th17p_Vehicle,iTreg_DFMO
2106,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,24,0.059318733398844165,0.059318733398844165,0.1222921754905081,Th17p_Vehicle,iTreg_DFMO
2107,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,24,0.27851897886206917,0.27851897886206917,0.47950826835752014,Th17p_Vehicle,iTreg_DFMO
2108,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,24,0.7217190284963217,0.7217190284963217,1.0,Th17p_Vehicle,iTreg_DFMO
2109,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,24,0.0,0.0,0.0,Th17p_Vehicle,iTreg_DFMO
2110,KEGG_MM_LYSINE_BIOSYNTHESIS,24,0.0,0.0,0.0,Th17p_Vehicle,iTreg_DFMO
2111,KEGG_MM_LYSINE_DEGRADATION,24,0.6457484561707945,0.6457484561707945,1.0,Th17p_Vehicle,iTreg_DFMO
2112,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,24,0.258313479388889,0.258313479388889,0.8588511862484081,Th17p_Vehicle,iTreg_DFMO
2113,KEGG_MM_HISTIDINE_METABOLISM,24,0.49813987568963136,0.49813987568963136,0.8328924250800371,Th17p_Vehicle,iTreg_DFMO
2114,KEGG_MM_TYROSINE_METABOLISM,24,0.370798349304843,0.370798349304843,1.0,Th17p_Vehicle,iTreg_DFMO
2115,KEGG_MM_PHENYLALANINE_METABOLISM,24,0.6548399319652078,0.6548399319652078,1.0,Th17p_Vehicle,iTreg_DFMO
2116,KEGG_MM_TRYPTOPHAN_METABOLISM,24,0.6290161115806496,0.6290161115806496,0.9020505775964262,Th17p_Vehicle,iTreg_DFMO
2117,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,24,0.5758840485269853,0.5758840485269853,1.0,Th17p_Vehicle,iTreg_DFMO
2118,KEGG_MM_BETA-ALANINE_METABOLISM,24,0.30974798231768297,0.30974798231768297,1.0,Th17p_Vehicle,iTreg_DFMO
2119,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,24,0.0553422638571855,0.0553422638571855,0.13848831128212286,Th17p_Vehicle,iTreg_DFMO
2120,KEGG_MM_SELENOCOMPOUND_METABOLISM,24,0.19659546851843573,0.19659546851843573,0.24550917360436236,Th17p_Vehicle,iTreg_DFMO
2121,KEGG_MM_CYANOAMINO_ACID_METABOLISM,24,0.09677662755515194,0.09677662755515194,0.5082233358530112,Th17p_Vehicle,iTreg_DFMO
2122,KEGG_MM_D-GLUTAMINE_AND_D-GLUTAMATE_METABOLISM,24,0.2486418868622779,0.2486418868622779,1.0,Th17p_Vehicle,iTreg_DFMO
2123,KEGG_MM_D-ARGININE_AND_D-ORNITHINE_METABOLISM,24,0.0,0.0,0.0,Th17p_Vehicle,iTreg_DFMO
2124,KEGG_MM_GLUTATHIONE_METABOLISM,24,0.003350384642442457,0.003350384642442457,0.013968856097084365,Th17p_Vehicle,iTreg_DFMO
2125,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,24,0.007242870590655052,0.007242870590655052,0.011353689033999812,Th17p_Vehicle,iTreg_DFMO
2126,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,24,0.9490291228485521,0.9490291228485521,1.0,Th17p_Vehicle,iTreg_DFMO
2127,KEGG_MM_OTHER_GLYCAN_DEGRADATION,24,0.06209411293699822,0.06209411293699822,0.07248015866080741,Th17p_Vehicle,iTreg_DFMO
2128,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,24,0.399953554058431,0.399953554058431,1.0,Th17p_Vehicle,iTreg_DFMO
2129,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,24,0.49813987568963136,0.49813987568963136,0.8404299130898112,Th17p_Vehicle,iTreg_DFMO
2130,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,24,1.947700005351336e-08,1.947700005351336e-08,3.409454737737752e-08,Th17p_Vehicle,iTreg_DFMO
